Latitude,Longitude,Time,Water-Difference
31.94348831162915,-88.86653966938627,200303,0.6150000000000091
39.1939910836332,-86.51310639719651,200303,-7.626600000000052
39.4965098764021,-86.42860643223369,200303,7.424432004776759
39.8183544131366,-86.2044162085696,200303,0.7586795482797808
40.8251034943773,-101.60570087796528,200304,-7.547499999999987
40.9411159264848,-101.4453382267802,200304,-4.308749999999975
40.34014950020882,-101.42528564934284,200304,-2.180000000000007
40.82393966900243,-101.31566756814598,200304,-3.9487499999999898
40.846520556737,-101.30556770425994,200304,-4.391249999999999
40.96405354230381,-101.1597506407112,200304,-4.883749999999992
40.9574629909468,-100.8869785110698,200304,-8.36535714285715
41.12628901593133,-100.68926197036002,200304,0.5074999999999994
40.6652893126218,-100.65379873968196,200304,4.564999999999999
40.68500745748022,-100.5699007533614,200304,-4.934545454545429
41.0463997614578,-100.19539423318562,200304,4.397999999999969
40.84974448679873,-100.15932902386534,200304,-5.212857142857146
40.97470187561944,-99.84459675331102,200304,-1.4089999999999918
40.7097108773163,-99.79216664312462,200304,-0.0164285714285696
40.5557069042334,-99.62475861227507,200304,-4.137777777777772
40.1760902542504,-99.49508795364088,200304,0.6285714285714299
40.4076825856632,-99.44083407112362,200304,-1.4678571428571416
40.7049753119975,-99.38468507065863,200304,5.827999999999999
40.3153836529579,-99.3309529029646,200304,-0.7142857142857508
42.69513008046414,-99.09665389721236,200304,0.2736363636363634
40.1152547385782,-98.68806200858404,200304,-0.1285714285714299
41.4212095005051,-98.65502898798012,200304,3.231250000000001
40.9714021408398,-98.5376966619608,200304,3.2869999408721924
41.0557772509731,-98.50676387795303,200304,1.1130000000000004
40.7562505150111,-98.30505198269935,200304,-5.568882282590198
41.069444395702,-98.11275770887056,200304,1.4199999999999982
40.810954766734,-97.22884348434914,200304,-2.682000000000002
42.2354190573591,-96.98703981152391,200304,0.6999999999999993
40.5924989470254,-96.58501617874737,200304,0.9939999999999998
40.84213280130049,-96.306741518406,200304,3.1442105263157885
41.4241658845036,-96.13666694512654,200304,-3.633636363636328
40.8499986555587,-95.85139149613128,200304,0.5120000000000005
32.0393322296719,-90.9920504503302,200304,-1.989999999999981
31.86039742259923,-90.3464528816102,200304,-6.170000000000018
35.1661207748639,-90.2940049350196,200304,-1.6380000000000017
34.7038100958448,-89.81172194238204,200304,3.239999999999996
43.6657470658687,-89.4655842231083,200304,-2.464375000000002
31.6989289143529,-89.1383798469075,200304,-3.7199999999999696
40.44950895354459,-88.00266464499904,200304,1.1258823529411757
39.4965098764021,-86.42860643223369,200304,-5.3711740558293
40.2221527681325,-85.42320399951114,200304,-0.9305128205128028
39.6383895537206,-85.29165160023238,200304,-3.5554545454545514
40.9574629909468,-100.8869785110698,200305,-7.300357142857138
41.4212095005051,-98.65502898798012,200305,0.3312500000000007
42.62194285487393,-98.35952436116828,200305,-3.9000000000000057
40.7562505150111,-98.30505198269935,200305,-5.862348949256864
42.880338842719,-96.21396546188802,200305,-1.3885714285714528
42.6921291054551,-95.801391596019,200305,-1.7557142857142765
43.3772387686097,-92.81184972215097,200305,0.0533333333333337
43.0331477767195,-92.7320005995869,200305,0.068333333333328
43.6657470658687,-89.4655842231083,200305,1.125624999999996
40.484459387601,-89.352175906016,200305,-0.1009090909090986
40.44950895354459,-88.00266464499904,200305,1.2658823529411762
39.4965098764021,-86.42860643223369,200305,-4.51647708613233
40.7562505150111,-98.30505198269935,200307,-0.1879360460310587
40.84213280130049,-96.306741518406,200307,-0.9057894736842088
39.4965098764021,-86.42860643223369,200307,21.33815927750404
39.6383895537206,-85.29165160023238,200307,4.61454545454545
40.7562505150111,-98.30505198269935,200308,3.8271177174098017
42.880338842719,-96.21396546188802,200308,-1.968571428571451
42.6921291054551,-95.801391596019,200308,-1.075714285714298
43.3772387686097,-92.81184972215097,200308,-1.7316666666666654
43.0331477767195,-92.7320005995869,200308,-2.1416666666666657
43.6657470658687,-89.4655842231083,200308,2.315624999999997
40.484459387601,-89.352175906016,200308,-0.1209090909090946
31.6989289143529,-89.1383798469075,200308,-2.2199999999999704
33.4291805188183,-88.39777221204172,200308,-11.347499999999997
34.531122489348,-88.35797919424077,200308,-5.412499999999994
39.4965098764021,-86.42860643223369,200308,21.21493705528181
40.2221527681325,-85.42320399951114,200308,-1.2005128205127846
39.6383895537206,-85.29165160023238,200308,1.9845454545454493
40.9574629909468,-100.8869785110698,200309,0.7096428571428532
41.12628901593133,-100.68926197036002,200309,0.4974999999999996
41.625610233694,-100.02117715502747,200309,4.164000000000016
41.9415197069265,-99.48348983180088,200309,8.865000000000009
41.94151078872441,-99.48348091359875,200309,3.6880000000000015
40.7049753119975,-99.38468507065863,200309,3.3980000019073486
42.2063903095012,-99.08481498391544,200309,1.0240000000000011
40.7562505150111,-98.30505198269935,200309,1.4344510507431345
41.4241658845036,-96.13666694512654,200309,-1.0636363636363342
33.5165387675564,-90.18383838439316,200309,-0.6350000000000016
43.6657470658687,-89.4655842231083,200309,2.5056249999999984
34.6441116509412,-89.30560505461382,200309,-5.576666666666667
40.44950895354459,-88.00266464499904,200309,1.2858823529411725
39.4965098764021,-86.42860643223369,200309,2.051159277504035
39.6383895537206,-85.29165160023238,200309,6.034545454545452
41.638956323147,-104.0500641388369,200310,-0.0660000000000309
41.2028339446147,-102.953522139683,200310,-2.2739999999999867
42.6261745417736,-102.81291776526574,200310,-4.275999999999954
42.26632508676057,-102.7046641689912,200310,-1.6225000000000025
42.0087584917114,-102.57780720312176,200310,0.9839999999999804
42.3303622369891,-101.80849187567388,200310,1.2200000000000055
42.4221706685785,-101.4774928044766,200310,3.1500000000000004
41.55989646146946,-101.16960971314036,200310,-0.6220000000000071
40.27547915763,-101.055777781448,200310,8.229999999999999
40.9574629909468,-100.8869785110698,200310,-1.7003571428571431
42.21728389337478,-100.53133398835011,200310,1.254999999999999
40.4076825856632,-99.44083407112362,200310,1.5721428571428646
42.2063903095012,-99.08481498391544,200310,30.22896907216495
42.045439056977,-98.83890447902,200310,2.3400000000000314
40.7562505150111,-98.30505198269935,200310,0.2854510507431353
40.1764559005368,-97.9418091517846,200310,0.1459999999999865
41.9533407838192,-97.13369964517176,200310,1.643000000000001
42.4674840534836,-97.05474680191944,200310,9.302499771118164
41.4241658845036,-96.13666694512654,200310,-1.4736363636363308
43.6657470658687,-89.4655842231083,200310,2.735624999999997
39.4965098764021,-86.42860643223369,200310,-14.141729611384855
40.2221527681325,-85.42320399951114,200310,-1.0705128205127892
39.6383895537206,-85.29165160023238,200310,-0.6304545454545512
40.9574629909468,-100.8869785110698,200311,-3.1103571428571404
40.7562505150111,-98.30505198269935,200311,-0.891367131075047
40.84213280130049,-96.306741518406,200311,-0.9757894736842092
42.880338842719,-96.21396546188802,200311,0.6014285714285563
42.6921291054551,-95.801391596019,200311,-0.0457142857142969
43.3772387686097,-92.81184972215097,200311,1.208333333333334
43.0331477767195,-92.7320005995869,200311,7.568333333333326
33.6239183800244,-90.1045154357534,200311,-0.0700000000000002
43.6657470658687,-89.4655842231083,200311,1.6356249999999974
40.484459387601,-89.352175906016,200311,0.3690909090909002
39.4965098764021,-86.42860643223369,200311,-7.899507389162626
41.12628901593133,-100.68926197036002,200312,-0.1525000000000007
40.7049753119975,-99.38468507065863,200312,3.757999999999999
40.7562505150111,-98.30505198269935,200312,-1.2411618524826713
41.4241658845036,-96.13666694512654,200312,-1.3636363636363171
43.6657470658687,-89.4655842231083,200312,1.4556249999999975
39.4965098764021,-86.42860643223369,200312,3.5916037219484767
40.2221527681325,-85.42320399951114,200312,-0.3205128205127892
39.6383895537206,-85.29165160023238,200312,-2.8054545454545514
43.39329153240216,-113.11264301963712,200401,-0.6196153846155994
43.6600215801161,-112.8659075810468,200401,-3.50884615384615
43.5951149051821,-112.8279517128799,200401,-3.074999999999932
43.924490863596,-112.7879624946326,200401,-4.828809523809468
43.81413703072533,-112.5394032837114,200401,-4.624722222222232
40.9574629909468,-100.8869785110698,200401,-4.080357142857139
40.7562505150111,-98.30505198269935,200401,-1.681161852482671
40.84213280130049,-96.306741518406,200401,2.324210526315796
43.6657470658687,-89.4655842231083,200401,1.0856249999999967
39.4965098764021,-86.42860643223369,200401,-7.171022540677781
40.2221527681325,-85.42320399951114,200401,-0.4805128205127858
39.6383895537206,-85.29165160023238,200401,0.7445454545454488
43.924490863596,-112.7879624946326,200403,-5.278809523809514
43.81413703072533,-112.5394032837114,200403,-5.164722222222224
43.5519463478837,-112.50083205959908,200403,-1.21875
43.5382435303465,-112.32192400713274,200403,-0.5145833333334622
41.4105700853916,-104.022872540613,200403,-6.793749999999987
41.4104675260674,-104.00363597866844,200403,-3.848749999999996
41.91199153975061,-103.4221870377033,200403,1.1579999999999977
41.7667497002377,-103.3442196557838,200403,0.3520000000000003
41.5897456839212,-103.2320286732791,200403,-1.1539999999999964
42.6102421737096,-102.95680403805832,200403,-3.2930000000000064
41.3179278019052,-102.72859616434506,200403,-1.766999999999996
42.5252427894289,-102.63050040027032,200403,-5.8160000000000025
41.12628901593133,-100.68926197036002,200403,-0.5325000000000002
41.2526421033817,-100.0756004833848,200403,-4.275555555555569
41.1707284170299,-99.93057713982355,200403,-1.6200000000000043
41.4490788820892,-99.64063301202536,200403,-3.044444444444437
41.094977208334,-99.5753428544008,200403,-0.321111111111108
40.7049753119975,-99.38468507065863,200403,2.9679999351501465
41.5402942532385,-99.05316874373914,200403,-1.4300000000000068
41.4154037509336,-98.32401653947966,200403,0.1922222222222274
40.7562505150111,-98.30505198269935,200403,-2.4253554008697678
41.069444395702,-98.11275770887056,200403,2.2799999999999976
41.4241658845036,-96.13666694512654,200403,-2.3536363636363262
34.5462343828181,-91.75685316751198,200403,-0.2566666666666748
43.6657470658687,-89.4655842231083,200403,-0.0343750000000007
34.6441116509412,-89.30560505461382,200403,-5.706666666666668
39.4965098764021,-86.42860643223369,200403,0.574082354427114
39.6383895537206,-85.29165160023238,200403,4.124545454545449
43.39329153240216,-113.11264301963712,200404,-0.3196153846155312
43.6600215801161,-112.8659075810468,200404,-3.4088461538461843
43.5951149051821,-112.8279517128799,200404,-2.764999999999929
43.924490863596,-112.7879624946326,200404,-5.778809523809514
43.7454847109064,-112.5400543124652,200404,-3.075833333333321
43.81413703072533,-112.5394032837114,200404,-5.524722222222239
40.3844417509727,-102.02229239388346,200404,-6.277000000000001
40.0557168213126,-101.88645479849232,200404,0.2319999999999997
40.8251034943773,-101.60570087796528,200404,-5.467500000000001
40.818570911334,-101.5878154236399,200404,-7.341999999999984
40.9217232960034,-101.56714749025716,200404,-1.6680000000000064
40.9262894154821,-101.5106997300216,200404,-4.452999999999975
40.8478627461541,-101.47324774027372,200404,-0.1049999999999897
40.9411159264848,-101.4453382267802,200404,-2.6987499999999898
40.34014950020882,-101.42528564934284,200404,-0.920000000000016
40.709354149232,-101.3766323977487,200404,-4.918000000000006
40.78062396136926,-101.33911798058604,200404,-3.3879999999999484
40.82393966900243,-101.31566756814598,200404,-0.8887499999999875
40.846520556737,-101.30556770425994,200404,-1.8012499999999958
40.3647191470133,-101.17710546201124,200404,0.921999999999997
40.96405354230381,-101.1597506407112,200404,-3.313749999999999
40.9574629909468,-100.8869785110698,200404,-5.060357142857144
40.5778775546711,-100.8677464082263,200404,-0.9177777777777862
41.12628901593133,-100.68926197036002,200404,0.2674999999999992
40.6652893126218,-100.65379873968196,200404,0.1049999999999897
40.68500745748022,-100.5699007533614,200404,0.0454545454545609
41.0463997614578,-100.19539423318562,200404,-2.7020000000000266
40.84974448679873,-100.15932902386534,200404,-0.9628571428571462
40.8005962749876,-99.87740235976123,200404,-0.6244444444444444
40.97470187561944,-99.84459675331102,200404,1.2410000000000068
40.7097108773163,-99.79216664312462,200404,0.5135714285714279
40.5557069042334,-99.62475861227507,200404,-2.617777777777775
40.1760902542504,-99.49508795364088,200404,1.2285714285714278
40.4076825856632,-99.44083407112362,200404,-0.837857142857132
40.3153836529579,-99.3309529029646,200404,0.9857142857142378
42.69513008046414,-99.09665389721236,200404,1.673636363636362
40.1152547385782,-98.68806200858404,200404,-0.3285714285714292
41.4212095005051,-98.65502898798012,200404,2.9312500000000004
40.9714021408398,-98.5376966619608,200404,3.4670000076293945
41.0557772509731,-98.50676387795303,200404,1.5930000000000009
42.62194285487393,-98.35952436116828,200404,1.2999999999999972
40.7562505150111,-98.30505198269935,200404,-2.634215615923531
41.9533407838192,-97.13369964517176,200404,0.7730000000000032
42.2354190573591,-96.98703981152391,200404,-0.3500000000000014
40.5924989470254,-96.58501617874737,200404,-0.9660000000000012
40.84213280130049,-96.306741518406,200404,2.6642105263157987
40.8499986555587,-95.85139149613128,200404,0.152000000000001
43.6657470658687,-89.4655842231083,200404,-0.1293750000000031
32.7620588693133,-88.5616307984527,200404,0.2900000000000062
34.531122489348,-88.35797919424077,200404,-2.2324999999999875
34.77719798098241,-88.33249543172032,200404,-0.6999999999999957
34.7171294306914,-88.26020002634081,200404,-1.6099999999999923
39.4965098764021,-86.42860643223369,200404,11.758270388615149
40.2221527681325,-85.42320399951114,200404,-0.4205128205127835
39.6383895537206,-85.29165160023238,200404,-1.6504545454545507
43.39329153240216,-113.11264301963712,200405,-0.0696153846155311
43.924490863596,-112.7879624946326,200405,-5.938809523809482
43.81413703072533,-112.5394032837114,200405,-4.944722222222224
40.9574629909468,-100.8869785110698,200405,-5.2703571428571365
40.7562505150111,-98.30505198269935,200405,-2.9611618524826704
42.880338842719,-96.21396546188802,200405,-0.198571428571455
41.4241658845036,-96.13666694512654,200405,-2.303636363636315
42.6921291054551,-95.801391596019,200405,-0.4357142857142833
43.3772387686097,-92.81184972215097,200405,1.7633333333333354
43.0331477767195,-92.7320005995869,200405,2.1583333333333314
43.6657470658687,-89.4655842231083,200405,-2.3643750000000026
40.484459387601,-89.352175906016,200405,0.0090909090909008
40.44950895354459,-88.00266464499904,200405,0.5658823529411734
39.4965098764021,-86.42860643223369,200405,19.54915927750404
43.924490863596,-112.7879624946326,200406,-4.838809523809459
43.81413703072533,-112.5394032837114,200406,-3.684722222222234
43.5519463478837,-112.50083205959908,200406,0.3512499999999363
43.5382435303465,-112.32192400713274,200406,0.4054166666666106
40.9574629909468,-100.8869785110698,200406,-5.190357142857152
41.12628901593133,-100.68926197036002,200406,0.1174999999999997
40.7049753119975,-99.38468507065863,200406,3.318000078201294
40.7562505150111,-98.30505198269935,200406,-1.7452156159235306
39.4965098764021,-86.42860643223369,200406,-1.844840722495963
39.8183544131366,-86.2044162085696,200406,0.7968852899065773
40.2221527681325,-85.42320399951114,200406,-0.8805128205127914
43.39329153240216,-113.11264301963712,200407,-0.1196153846155994
43.6600215801161,-112.8659075810468,200407,-2.518846153846141
43.5951149051821,-112.8279517128799,200407,-1.7049999999999272
43.924490863596,-112.7879624946326,200407,-3.8188095238094775
43.81413703072533,-112.5394032837114,200407,-2.6447222222222417
40.9574629909468,-100.8869785110698,200407,-2.3303571428571392
40.7562505150111,-98.30505198269935,200407,-0.0334199169988003
40.84213280130049,-96.306741518406,200407,-2.7957894736842093
43.6657470658687,-89.4655842231083,200407,-2.8743750000000023
39.4965098764021,-86.42860643223369,200407,26.791603721948487
39.8183544131366,-86.2044162085696,200407,1.3151990728977767
43.924490863596,-112.7879624946326,200408,-2.948809523809473
43.81413703072533,-112.5394032837114,200408,-1.7647222222222183
40.9574629909468,-100.8869785110698,200408,1.8296428571428576
40.7562505150111,-98.30505198269935,200408,6.0491177174098025
42.880338842719,-96.21396546188802,200408,0.6614285714285586
42.6921291054551,-95.801391596019,200408,-0.2357142857142946
43.3772387686097,-92.81184972215097,200408,-3.261666666666666
43.0331477767195,-92.7320005995869,200408,-7.461666666666673
43.6657470658687,-89.4655842231083,200408,-1.2143750000000022
40.484459387601,-89.352175906016,200408,-0.0609090909090923
38.577582790409,-88.26661221365566,200408,0.75
39.4965098764021,-86.42860643223369,200408,-1.2073861770414174
39.8183544131366,-86.2044162085696,200408,1.649715201930035
40.2221527681325,-85.42320399951114,200408,-0.250512820512796
39.6383895537206,-85.29165160023238,200408,10.04454545454545
43.39329153240216,-113.11264301963712,200409,0.2303846153844233
43.924490863596,-112.7879624946326,200409,-2.508809523809475
43.81413703072533,-112.5394032837114,200409,-1.904722222222233
43.5519463478837,-112.50083205959908,200409,0.9712499999999408
43.5382435303465,-112.32192400713274,200409,1.295416666666597
41.638956323147,-104.0500641388369,200409,0.4239999999999781
41.2028339446147,-102.953522139683,200409,-1.4739999999999895
42.6261745417736,-102.81291776526574,200409,-5.175999999999988
42.26632508676057,-102.7046641689912,200409,-0.8824999999999932
42.0087584917114,-102.57780720312176,200409,0.6940000000000168
42.4221706685785,-101.4774928044766,200409,2.0
41.55989646146946,-101.16960971314036,200409,-0.2020000000000053
40.27547915763,-101.055777781448,200409,-1.75
41.625610233694,-100.02117715502747,200409,3.394000000000005
41.9415197069265,-99.48348983180088,200409,6.6049999999999605
41.94151078872441,-99.48348091359875,200409,1.9580000000000024
42.2063903095012,-99.08481498391544,200409,14.276484536082476
42.045439056977,-98.83890447902,200409,2.2900000000000205
40.7562505150111,-98.30505198269935,200409,5.880451050743133
40.1764559005368,-97.9418091517846,200409,0.4060000000000059
43.6657470658687,-89.4655842231083,200409,-0.5143750000000029
33.4291805188183,-88.39777221204172,200409,-4.047499999999999
39.4965098764021,-86.42860643223369,200409,21.836048166392928
39.8183544131366,-86.2044162085696,200409,2.5991883202096053
39.6383895537206,-85.29165160023238,200409,2.5945454545454467
43.6600215801161,-112.8659075810468,200410,-1.5388461538461795
43.924490863596,-112.7879624946326,200410,-2.458809523809464
43.7454847109064,-112.5400543124652,200410,0.2941666666666833
43.81413703072533,-112.5394032837114,200410,-1.944722222222225
40.9574629909468,-100.8869785110698,200410,0.2996428571428566
42.69513008046414,-99.09665389721236,200410,1.9736363636363627
42.62194285487393,-98.35952436116828,200410,0.0
40.7562505150111,-98.30505198269935,200410,1.7934510507431365
40.84213280130049,-96.306741518406,200410,-2.1957894736842083
41.4241658845036,-96.13666694512654,200410,-0.8736363636363365
33.5165387675564,-90.18383838439316,200410,-0.0850000000000008
33.6239183800244,-90.1045154357534,200410,0.0199999999999995
43.6657470658687,-89.4655842231083,200410,0.2256249999999973
40.484459387601,-89.352175906016,200410,0.0790909090909082
32.7620588693133,-88.5616307984527,200410,-0.9099999999999966
40.44950895354459,-88.00266464499904,200410,-0.064117647058822
39.4965098764021,-86.42860643223369,200410,13.80806836841313
39.8183544131366,-86.2044162085696,200410,1.7171345567687466
40.2221527681325,-85.42320399951114,200410,-0.290512820512788
43.5951149051821,-112.8279517128799,200411,-0.9949999999999476
43.924490863596,-112.7879624946326,200411,-1.5288095238095138
43.81413703072533,-112.5394032837114,200411,-2.239722222222227
40.7562505150111,-98.30505198269935,200411,1.369784384076468
43.6657470658687,-89.4655842231083,200411,0.5456249999999976
31.6989289143529,-89.1383798469075,200411,9.180000000000009
39.4965098764021,-86.42860643223369,200411,22.336048166392928
39.8183544131366,-86.2044162085696,200411,1.4085216535429417
40.2221527681325,-85.42320399951114,200411,-0.0905128205127994
39.6383895537206,-85.29165160023238,200411,1.4245454545454486
43.924490863596,-112.7879624946326,200412,-1.7688095238094657
43.5519463478837,-112.50083205959908,200412,-1.048750000000041
43.5382435303465,-112.32192400713274,200412,-1.704583333333403
40.9574629909468,-100.8869785110698,200412,-2.61035714285714
40.7562505150111,-98.30505198269935,200412,0.8278704055818443
31.86039742259923,-90.3464528816102,200412,-4.439999999999999
39.4965098764021,-86.42860643223369,200412,13.047159277504033
39.8183544131366,-86.2044162085696,200412,0.614876492252617
45.7434027743071,-122.72662987760542,200501,-0.5221951219511993
45.7124209401877,-122.72351296596904,200501,0.8305714285714032
45.7272206965841,-122.70436112694452,200501,-0.1187804878048552
45.78848874505851,-122.67591652132458,200501,-1.0287500000000165
45.70286954573129,-122.66690021899451,200501,0.2946341463414512
45.80907195552122,-122.66228950850524,200501,-2.2700000000000387
45.71453901318816,-122.65460201828913,200501,1.1551219512195203
45.7405221950265,-122.65411597627428,200501,-1.009750000000011
45.702597540567,-122.65177048912018,200501,1.7495121951219377
45.6834011105319,-122.6465979318982,200501,1.1000000000000014
45.6785183948784,-122.64150117939408,200501,1.5495121951219524
45.75147820631491,-122.63057638181316,200501,-0.1737500000000125
45.706490335786,-122.61917000131848,200501,1.0002439024389955
45.6713303239802,-122.61080026864111,200501,0.7363414634146324
45.7766186180542,-122.60025003554864,200501,-1.14874999999995
45.755339787827,-122.56870189559554,200501,-1.6615384615384132
45.71679977742227,-122.55880715035796,200501,-2.5555263157894643
45.6999399163391,-122.55515068749412,200501,-1.1968421052631584
45.75400205751116,-122.54064969086834,200501,0.6176315789473819
45.7742820491022,-122.54064969086832,200501,-0.2439285714285689
45.7540912395322,-122.54060509985776,200501,-4.006315789473632
45.6624165809744,-122.45613188950128,200501,-3.217317073170747
45.77566882952985,-122.45259136326489,200501,1.1494871794871244
47.5781846256674,-118.274908636403,200501,-0.1637500000000038
47.5800039388972,-118.26999470704212,200501,-2.10543517954946
47.66964970647572,-117.12689523378914,200501,0.547346938775533
37.2769521951399,-102.02315300038676,200501,0.528333333333336
37.5704056354672,-101.78914829530405,200501,-1.0285714285714107
39.5504471627446,-101.76655403026622,200501,-2.123333333333335
39.1996318464658,-101.76615271117142,200501,-1.1557142857142857
37.391760669963,-101.70764484624914,200501,0.7150000000000034
39.69276383196639,-101.58404748324976,200501,-0.8000000000000114
37.184787035466,-101.56363817772812,200501,-1.5028571428571382
38.641093766713,-101.45373917316488,200501,-0.2559999999999718
38.0168731284435,-101.442818834685,200501,0.956666666666706
38.6700823826617,-101.44153907268266,200501,-0.9250000000000114
39.7530464191079,-101.41394169626288,200501,-2.0333333333333603
39.4051027639075,-100.90642910986492,200501,-1.0269999999999868
40.9574629909468,-100.8869785110698,200501,-3.0503571428571377
39.9060025034432,-100.7877278398222,200501,0.2788888888888898
37.23517041826918,-100.66273031909202,200501,-3.5600000000000307
37.53414422570061,-100.63413410403626,200501,-4.370000000000033
37.7368014503776,-100.39732462439092,200501,-10.036666666666664
37.8420183988347,-100.1277139973964,200501,-2.035714285714292
37.6190499688592,-99.969991134035,200501,-1.2714285714286009
37.52444122180832,-99.90228414363948,200501,-3.621428571428595
38.0618342443654,-98.9175719398049,200501,1.828461538461532
38.26464753757928,-98.79766671247774,200501,4.592999999999996
38.1889141652875,-98.73151148924882,200501,1.8593333333333304
37.780719136653,-98.66169088495396,200501,0.9866666666666646
37.8569563873637,-98.5867066416392,200501,0.958333333333334
37.5907703499783,-98.55194348982656,200501,-0.9383333333333326
38.0363148090365,-98.52749869785156,200501,0.698750000000004
37.6888438185478,-98.42929145625048,200501,0.0383333333333411
38.0317442304567,-98.31190116191743,200501,-1.088333333333333
40.7562505150111,-98.30505198269935,200501,0.3083081936002766
37.99922846557501,-97.96213819348726,200501,-0.4699999999999989
34.58258943370688,-96.67945102085724,200501,-12.909928648983977
40.84213280130049,-96.306741518406,200501,2.1842105263157947
40.5151959711628,-94.61297427875986,200501,4.331536754145443
38.4635011490577,-93.99847002168556,200501,-2.568253050738523
44.90431589267599,-93.74032374349946,200501,-3.0142857142857054
38.01016664045912,-92.74099906551275,200501,-4.41738541666665
38.9550011035727,-92.39499511927062,200501,-18.96205503144661
38.3502489005022,-90.99038720563728,200501,-2.4163573487032384
38.50919355755236,-90.6443877184962,200501,-7.452326249282185
43.6657470658687,-89.4655842231083,200501,-3.584375000000003
39.4965098764021,-86.42860643223369,200501,21.52515927750404
39.8183544131366,-86.2044162085696,200501,0.1387474599945518
40.2221527681325,-85.42320399951114,200501,0.6094871794872176
39.4690016820034,-84.47685344203938,200501,-0.5169601395116861
39.835749366346,-82.99199508674717,200501,-1.4599142997061796
39.84875210501803,-82.9902203645279,200501,-4.4446317722681385
45.96352183870942,-119.87319760429276,200502,-8.316363636363604
46.2399994813262,-119.39000049593926,200502,-2.300000000000012
46.24197932219395,-119.36799483224054,200502,-11.126363636363692
47.4951115730417,-119.13783387226584,200502,-6.0125000000000455
47.1899975834597,-119.04000119515324,200502,-6.057999999999992
47.66964970647572,-117.12689523378914,200502,-0.0526530612244684
40.9574629909468,-100.8869785110698,200502,-3.5503571428571377
40.7562505150111,-98.30505198269935,200502,-0.0052632349711489
34.58258943370688,-96.67945102085724,200502,-12.712190553745884
45.2527634262954,-95.6552534771944,200502,0.4592982456140327
40.5151959711628,-94.61297427875986,200502,-1.0870188014101128
38.4635011490577,-93.99847002168556,200502,-2.6225525676467374
38.01016664045912,-92.74099906551275,200502,-6.1638616071428425
38.9550011035727,-92.39499511927062,200502,-26.052078840970417
38.3502489005022,-90.99038720563728,200502,-2.1649049677508576
38.50919355755236,-90.6443877184962,200502,-7.948413205803919
40.484459387601,-89.352175906016,200502,-0.4009090909090957
39.1939910836332,-86.51310639719651,200502,-6.626600000000052
39.4965098764021,-86.42860643223369,200502,10.313825944170702
